"2018-01-01",2,"KNI","KEA","M",0,-4,0,-1,1
"2018-01-01",2,"KEK","KEK","T",0,-16,0,0,1
"2018-01-01",2,"RI","KEK","T",0,-17,0,-1,1
"2018-01-01",2,"HPL","KHK","L",0,-2,0,-1,4
"2018-01-01",2,"HPL","KHK","M",0,-9,0,-1,1
"2018-01-01",2,"ILA","KHK","L",5,0,0,-1,4
"2018-01-01",2,"KEA","KIL","L",0,0,0,0,1
"2018-01-01",2,"KEA","KIL","M",0,-4,0,0,1
"2018-01-01",2,"LPV","KIL","L",4,0,1,0,2
"2018-01-01",2,"LMK","KIS","T",0,-75,0,-1,1
"2018-01-01",2,"KKI","KKI","M",17,0,0,0,1
"2018-01-01",2,"EPO","KLH","L",1,0,0,-2,2
"2018-01-01",2,"MAS","KLH","L",0,0,0,0,1
"2018-01-01",2,"MAS","KLH","M",0,-1,0,-1,1
"2018-01-01",2,"VJO","KN","M",18,0,0,0,1
"2018-01-01",2,"KEA","KNI","L",4,0,0,0,2
"2018-01-01",2,"KVH","KNI","L",0,0,0,0,1
"2018-01-01",2,"KVH","KNI","M",0,-3,0,0,1
"2018-01-01",2,"HNA","KRS","L",12,0,1,-1,2
"2018-01-01",2,"SAV","KRS","L",0,0,0,-1,2
"2018-01-01",2,"KRU","KRU","T",0,-8,0,0,1
"2018-01-01",2,"RSM","KTÖ","L",1,0,0,0,2
"2018-01-01",2,"VEH","KTÖ","L",12,0,0,0,2
"2018-01-01",2,"TL","KU","T",0,-20,0,-1,1
"2018-01-01",2,"KVLA","KV","T",0,-54,0,-4,2
"2018-01-01",2,"KNI","KVH","L",4,0,0,-1,2
"2018-01-01",2,"TRL","KVH","L",0,0,0,-1,1
"2018-01-01",2,"TRL","KVH","M",0,-3,0,0,1
"2018-01-01",2,"KVT","KVLA","T",0,-32,0,-2,1
"2018-01-01",2,"KVLA","KVT","T",6,0,1,0,1
"2018-01-01",2,"TRV","KVU","T",0,-6,0,-1,1
"2018-01-01",2,"RKL","KVY","L",1,0,0,0,2
"2018-01-01",2,"AIN","KYT","L",0,-1,0,-2,1
"2018-01-01",2,"KE","KYT","L",11,0,0,0,1
"2018-01-01",2,"HKI","KÄP","L",2,0,0,0,2
"2018-01-01",2,"OLK","KÄP","L",17,0,0,0,4
"2018-01-01",2,"PSL","KÄP","L",10,0,1,0,3
"2018-01-01",2,"LAV","LAV","L",1,0,0,0,1
"2018-01-01",2,"MRL","LAV","L",12,0,0,0,2
"2018-01-01",2,"VKS","LAV","L",0,0,0,0,1
"2018-01-01",2,"LNÄ","LEN","L",3,0,0,-1,2
"2018-01-01",2,"VMS","LEN","L",12,0,0,-2,2
"2018-01-01",2,"HLT","LH","T",0,-23,0,-1,1
"2018-01-01",2,"NRM","LIS","T",0,-12,2,0,1
